"ID","model","weight","M","R"
22824.0,"DDH",1.743539384132389e-05,1.4122016167958757,12.493905127339985
22824.0,"DDH",1.743539384132389e-05,1.4884766501003326,12.464537449502346
22824.0,"DDH",1.743539384132389e-05,1.5615177360920933,12.410352889284994
22824.0,"DDH",1.743539384132389e-05,1.6306846883172097,12.350287375544871
22824.0,"DDH",1.743539384132389e-05,1.6954626390998018,12.284921704873858
22824.0,"DDH",1.743539384132389e-05,1.7554741650261858,12.223633489313817
22824.0,"DDH",1.743539384132389e-05,1.8104712702865988,12.144978668518785
22824.0,"DDH",1.743539384132389e-05,1.8603305288518333,12.060076007805112
22824.0,"DDH",1.743539384132389e-05,1.9050360023996276,11.970052877074124
22824.0,"DDH",1.743539384132389e-05,1.944663253296669,11.876481306003452
22824.0,"DDH",1.743539384132389e-05,1.979361417093788,11.779474272805084
22824.0,"DDH",1.743539384132389e-05,2.00933692727604,11.680003938093401
22824.0,"DDH",1.743539384132389e-05,2.034836129425455,11.578046363574503
22824.0,"DDH",1.743539384132389e-05,2.0561325673920576,11.474525096205378
22824.0,"DDH",1.743539384132389e-05,2.0735146473019577,11.376110085931213
22824.0,"DDH",1.743539384132389e-05,2.0872774930204714,11.270400950805586
22824.0,"DDH",1.743539384132389e-05,2.097713811265468,11.164443953202301
22824.0,"DDH",1.743539384132389e-05,2.1051092564804583,11.058481323693396
22824.0,"DDH",1.743539384132389e-05,2.109738080374513,10.952845853578777
22824.0,"DDH",1.743539384132389e-05,2.1118614069465087,10.8480345193688
22824.0,"DDH",1.743539384132389e-05,2.1117235829597356,10.744151451976531
22824.0,"DDH",1.743539384132389e-05,2.1095540288378993,10.641333677153499
22824.0,"DDH",1.743539384132389e-05,2.1055644122413906,10.540253858593712
22824.0,"DDH",1.743539384132389e-05,2.09995101324142,10.440557963222734
22824.0,"DDH",1.743539384132389e-05,2.092893937008983,10.342515549452092
22824.0,"DDH",1.743539384132389e-05,2.0845553765517044,10.245960494023281
22824.0,"DDH",1.743539384132389e-05,2.0750750820636483,10.151390079581084
22824.0,"DDH",1.743539384132389e-05,2.0645753117066343,10.05857132810166
22824.0,"DDH",1.743539384132389e-05,2.0531663628405505,9.967354358534456
18719.0,"DDB",5.6893639304204955e-06,0.14586327480053768,21.23388225786363
18719.0,"DDB",5.6893639304204955e-06,0.16251667955707788,18.82100145667056
18719.0,"DDB",5.6893639304204955e-06,0.1832333970269975,16.727960629651864
18719.0,"DDB",5.6893639304204955e-06,0.20848142534473516,15.455333794673743
18719.0,"DDB",5.6893639304204955e-06,0.23873384618349314,14.380486228071348
18719.0,"DDB",5.6893639304204955e-06,0.2745016506714982,13.723242753222737
18719.0,"DDB",5.6893639304204955e-06,0.3162305856513281,13.255990337068555
18719.0,"DDB",5.6893639304204955e-06,0.364279887447268,12.854647220612936
18719.0,"DDB",5.6893639304204955e-06,0.4188795044037365,12.63824053150079
18719.0,"DDB",5.6893639304204955e-06,0.4801149738848285,12.520119358542088
18719.0,"DDB",5.6893639304204955e-06,0.5478307324575035,12.390867746249203
18719.0,"DDB",5.6893639304204955e-06,0.6216008209996586,12.368175514665769
18719.0,"DDB",5.6893639304204955e-06,0.7008548322019975,12.335291380595772
18719.0,"DDB",5.6893639304204955e-06,0.7847071451182756,12.361888650090489
18719.0,"DDB",5.6893639304204955e-06,0.872151149677561,12.368070605297481
18719.0,"DDB",5.6893639304204955e-06,0.9619878081298278,12.412588355434705
18719.0,"DDB",5.6893639304204955e-06,1.052972905397897,12.42488309114555
18719.0,"DDB",5.6893639304204955e-06,1.1438525248798763,12.462521914391985
18719.0,"DDB",5.6893639304204955e-06,1.233412288540688,12.47032376040624
18719.0,"DDB",5.6893639304204955e-06,1.3205453958983557,12.470587821399668
18719.0,"DDB",5.6893639304204955e-06,1.4042943284512173,12.46496783598494
18719.0,"DDB",5.6893639304204955e-06,1.4838675981377012,12.464045423898703
18719.0,"DDB",5.6893639304204955e-06,1.5586588343683845,12.435798213889026
18719.0,"DDB",5.6893639304204955e-06,1.6282298349187487,12.39956922596669
18719.0,"DDB",5.6893639304204955e-06,1.692315146094151,12.355490795250907
18719.0,"DDB",5.6893639304204955e-06,1.7507910386625947,12.313872164103513
18719.0,"DDB",5.6893639304204955e-06,1.8036562600781172,12.253526877675192
18719.0,"DDB",5.6893639304204955e-06,1.8510073337711725,12.18578464760561
18719.0,"DDB",5.6893639304204955e-06,1.8930206382401762,12.111745545941295
18719.0,"DDB",5.6893639304204955e-06,1.929924401310271,12.032575916322317
18719.0,"DDB",5.6893639304204955e-06,1.961989332137592,11.94960666047208
18719.0,"DDB",5.6893639304204955e-06,1.9895063408962366,11.86276807491098
18719.0,"DDB",5.6893639304204955e-06,2.012781270257818,11.773000004444654
18719.0,"DDB",5.6893639304204955e-06,2.0321188496009457,11.680755188234539
18719.0,"DDB",5.6893639304204955e-06,2.0478229068208287,11.586705199694965
18719.0,"DDB",5.6893639304204955e-06,2.0601860716719935,11.491101843650554
18719.0,"DDB",5.6893639304204955e-06,2.0694883980396526,11.39453107848074
18719.0,"DDB",5.6893639304204955e-06,2.0759959360076556,11.297125255095924
18719.0,"DDB",5.6893639304204955e-06,2.079957597430163,11.19927907992812
18719.0,"DDB",5.6893639304204955e-06,2.0816080553900846,11.101430123507868
18719.0,"DDB",5.6893639304204955e-06,2.081163200932831,11.00375664698483
18719.0,"DDB",5.6893639304204955e-06,2.0788246739296237,10.906499421896804
18719.0,"DDB",5.6893639304204955e-06,2.074777892885232,10.809917552393811
18719.0,"DDB",5.6893639304204955e-06,2.0691943975196754,10.714189767566559
18719.0,"DDB",5.6893639304204955e-06,2.0622319576143333,10.619228249905039
18719.0,"DDB",5.6893639304204955e-06,2.0540353564745786,10.525632496934556
18719.0,"DDB",5.6893639304204955e-06,2.0447337482749512,10.433179008997445
18719.0,"DDB",5.6893639304204955e-06,2.0344398313143492,10.342008019933052
18719.0,"DDB",5.6893639304204955e-06,2.0232548346272448,10.252177838969041
18719.0,"DDB",5.6893639304204955e-06,2.0112697649787874,10.163617950866582
23147.0,"DDB",3.136748230361003e-05,0.1422143134364588,22.09627598147185
23147.0,"DDB",3.136748230361003e-05,0.15585520499335795,19.32571045098127
23147.0,"DDB",3.136748230361003e-05,0.17266768538906946,17.57234336365279
23147.0,"DDB",3.136748230361003e-05,0.19301339772048604,15.99739799560819
23147.0,"DDB",3.136748230361003e-05,0.21738994434665573,14.974531518682674
23147.0,"DDB",3.136748230361003e-05,0.2463014103040397,14.228410575246674
23147.0,"DDB",3.136748230361003e-05,0.2802806283990454,13.50160969192448
23147.0,"DDB",3.136748230361003e-05,0.319850103778274,13.073784330614272
23147.0,"DDB",3.136748230361003e-05,0.3654445872405365,12.690239760743527
23147.0,"DDB",3.136748230361003e-05,0.4174649616911885,12.473755251888178
23147.0,"DDB",3.136748230361003e-05,0.4761190653602838,12.347999395651032
23147.0,"DDB",3.136748230361003e-05,0.5414277171087288,12.201647862620005
23147.0,"DDB",3.136748230361003e-05,0.6132570151126865,12.169010829248968
23147.0,"DDB",3.136748230361003e-05,0.6911464254884251,12.119695232484908
23147.0,"DDB",3.136748230361003e-05,0.7744863631540992,12.135636609000167
23147.0,"DDB",3.136748230361003e-05,0.8623433669987796,12.130748260274087
23147.0,"DDB",3.136748230361003e-05,0.95364213093021,12.168850233380743
23147.0,"DDB",3.136748230361003e-05,1.0471394786416852,12.176560990288218
23147.0,"DDB",3.136748230361003e-05,1.1415127623016865,12.210800537954023
23147.0,"DDB",3.136748230361003e-05,1.2354227468665786,12.216474497158012
23147.0,"DDB",3.136748230361003e-05,1.3275841153527244,12.21636724492184
23147.0,"DDB",3.136748230361003e-05,1.416829776565159,12.225450896253411
23147.0,"DDB",3.136748230361003e-05,1.5021511045029936,12.208541699010576
23147.0,"DDB",3.136748230361003e-05,1.5827233579940356,12.180875429073394
23147.0,"DDB",3.136748230361003e-05,1.6579322484816956,12.144855675794497
23147.0,"DDB",3.136748230361003e-05,1.7273484735538351,12.111250691957778
23147.0,"DDB",3.136748230361003e-05,1.7907336119445816,12.057335724396657
23147.0,"DDB",3.136748230361003e-05,1.8480023639886813,11.994630549604324
23147.0,"DDB",3.136748230361003e-05,1.8992077067303446,11.925109049526343
23147.0,"DDB",3.136748230361003e-05,1.9445065956338434,11.849926726285636
23147.0,"DDB",3.136748230361003e-05,1.9841366484812517,11.76947988834919
23147.0,"DDB",3.136748230361003e-05,2.0183918622616135,11.684880042675038
23147.0,"DDB",3.136748230361003e-05,2.0476024678473004,11.596656930735056
23147.0,"DDB",3.136748230361003e-05,2.0721184431637893,11.504821721666652
23147.0,"DDB",3.136748230361003e-05,2.0922970312572087,11.417448085743503
23147.0,"DDB",3.136748230361003e-05,2.108492461462897,11.321243970797386
23147.0,"DDB",3.136748230361003e-05,2.12104771649679,11.22402131964368
23147.0,"DDB",3.136748230361003e-05,2.1302919143100207,11.126073474962336
23147.0,"DDB",3.136748230361003e-05,2.1365351018376546,11.027565888612354
23147.0,"DDB",3.136748230361003e-05,2.14006797262638,10.929041389773879
23147.0,"DDB",3.136748230361003e-05,2.141160362661491,10.830773519818191
23147.0,"DDB",3.136748230361003e-05,2.1400615503090274,10.733043185740115
23147.0,"DDB",3.136748230361003e-05,2.1370006067853256,10.636112357335016
23147.0,"DDB",3.136748230361003e-05,2.132187494114845,10.540187382157177
23147.0,"DDB",3.136748230361003e-05,2.1258142128846274,10.445212133648416
